Name,Address,Longitude,Latitude,OperatorID,Connector,Power
öff. Wipark - Schenk-Danzinger-Gasse P1,"Schenk-Danzinger-Gasse 4-6, 1220, Wien",16.500918,48.224867,VIE,type2,11
öff. Wipark - Schenk-Danzinger-Gasse P1,"Schenk-Danzinger-Gasse 4-6, 1220, Wien",16.500918,48.224867,VIE,type2,11
öff. Wipark - Schenk-Danzinger-Gasse P1,"Schenk-Danzinger-Gasse 4-6, 1220, Wien",16.500918,48.224867,VIE,type2,11
öff. Wipark - Schenk-Danzinger-Gasse P1,"Schenk-Danzinger-Gasse 4-6, 1220, Wien",16.500918,48.224867,VIE,other,3
öff. Wipark - Schenk-Danzinger-Gasse P1,"Schenk-Danzinger-Gasse 4-6, 1220, Wien",16.500918,48.224867,VIE,other,3
öff. Wipark - Schenk-Danzinger-Gasse P1,"Schenk-Danzinger-Gasse 4-6, 1220, Wien",16.500918,48.224867,VIE,type2,11
öff. Wipark - Schenk-Danzinger-Gasse P1,"Schenk-Danzinger-Gasse 4-6, 1220, Wien",16.500918,48.224867,VIE,type2,11
öff. Wipark - Schenk-Danzinger-Gasse P1,"Schenk-Danzinger-Gasse 4-6, 1220, Wien",16.500918,48.224867,VIE,type2,11
öff. Wipark - Schenk-Danzinger-Gasse P1,"Schenk-Danzinger-Gasse 4-6, 1220, Wien",16.500918,48.224867,VIE,type2,11
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,type2,11
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,type2,11
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,other,3
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,type2,11
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,other,3
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,type2,11
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,type2,11
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,type2,11
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,other,3
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,type2,11
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,type2,11
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,type2,11
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,type2,11
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,type2,11
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,type2,11
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,type2,11
öff. Wipark - Agnes-Primocic-Gasse P2,"Agnes-Primocic-Gasse 4, 1220, Wien",16.501064,48.225765,VIE,type2,11
BOE Garage Praterstern Station 1,"Nordbahnstraße 49, 1020, Wien",16.389963,48.222405,VIE,type2,11
BOE Garage Praterstern Station 1,"Nordbahnstraße 49, 1020, Wien",16.389963,48.222405,VIE,type2,11
BOE Garage Praterstern Station 1,"Nordbahnstraße 49, 1020, Wien",16.389963,48.222405,VIE,other,3
BOE Garage Praterstern Station 1,"Nordbahnstraße 49, 1020, Wien",16.389963,48.222405,VIE,other,3
BOE Garage Praterstern Station 2,"Nordbahnstraße 49, 1020, Wien",16.389963,48.222405,VIE,type2,11
BOE Garage Praterstern Station 2,"Nordbahnstraße 49, 1020, Wien",16.389963,48.222405,VIE,type2,11
BOE Garage Praterstern Station 2,"Nordbahnstraße 49, 1020, Wien",16.389963,48.222405,VIE,other,3
BOE Garage Praterstern Station 2,"Nordbahnstraße 49, 1020, Wien",16.389963,48.222405,VIE,other,3
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,other,3
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,other,3
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,other,3
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Ilse-Arlt-Straße P4,"Ilse-Arlt-Straße 1-3, 1220, Wien",16.497913,48.224283,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,other,3
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,other,3
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
öff. Wipark - Frenkel-Brunswik-Gasse P3,"Frenkel-Brunswik-Gasse 1-3, 1220, Wien",16.502938,48.224087,VIE,type2,11
Viertel Zwei Garage P1 Station 1,"Trabrennstraße 2C, 1020, Wien",16.41284,48.212926,VIE,type2,11
Viertel Zwei Garage P1 Station 1,"Trabrennstraße 2C, 1020, Wien",16.41284,48.212926,VIE,type2,11
Viertel Zwei Garage P1 Station 2,"Trabrennstraße 2C, 1020, Wien",16.41284,48.212926,VIE,type2,11
Viertel Zwei Garage P1 Station 2,"Trabrennstraße 2C, 1020, Wien",16.41284,48.212926,VIE,type2,11
Viertel Zwei Garage P1 Station 3,"Trabrennstraße 2C, 1020, Wien",16.41284,48.212926,VIE,type2,11
Viertel Zwei Garage P1 Station 3,"Trabrennstraße 2C, 1020, Wien",16.41284,48.212926,VIE,type2,11
Viertel Zwei Garage P1 Station 4,"Trabrennstraße 2C, 1020, Wien",16.41284,48.212926,VIE,type2,11
Viertel Zwei Garage P1 Station 4,"Trabrennstraße 2C, 1020, Wien",16.41284,48.212926,VIE,type2,11
UNO City Garage Station 3,"Wagramer Straße 5, 1220, Wien",16.416644,48.235915,VIE,type2,3
UNO City Garage Station 3,"Wagramer Straße 5, 1220, Wien",16.416644,48.235915,VIE,type2,3
UNO City Garage Station 3,"Wagramer Straße 5, 1220, Wien",16.416644,48.235915,VIE,type2,11
UNO City Garage Station 3,"Wagramer Straße 5, 1220, Wien",16.416644,48.235915,VIE,type2,11
UNO City Garage Station 3,"Wagramer Straße 5, 1220, Wien",16.416644,48.235915,VIE,type2,3
UNO City Garage Station 3,"Wagramer Straße 5, 1220, Wien",16.416644,48.235915,VIE,type2,3
UNO City Garage Station 3,"Wagramer Straße 5, 1220, Wien",16.416644,48.235915,VIE,type2,3
UNO City Garage Station 3,"Wagramer Straße 5, 1220, Wien",16.416644,48.235915,VIE,type2,3
UNO City Garage Station 1,"Wagramer Straße 5, 1220, Wien",16.416644,48.235911,VIE,ccs,50
UNO City Garage Station 1,"Wagramer Straße 5, 1220, Wien",16.416644,48.235911,VIE,chademo,50
UNO City Garage Station 1,"Wagramer Straße 5, 1220, Wien",16.416644,48.235911,VIE,type2,43
UNO City Garage Station 2,"Wagramer Straße 5, 1220, Wien",16.416644,48.235911,VIE,type2,43
UNO City Garage Station 2,"Wagramer Straße 5, 1220, Wien",16.416644,48.235911,VIE,ccs,50
UNO City Garage Station 2,"Wagramer Straße 5, 1220, Wien",16.416644,48.235911,VIE,chademo,50
IZD Tower Garage Wagramerstraße Station 1,"Wagramer Straße 19, 1220, Wien",16.420811,48.235075,VIE,type2,11
IZD Tower Garage Wagramerstraße Station 1,"Wagramer Straße 19, 1220, Wien",16.420811,48.235075,VIE,type2,11
IZD Tower Garage Wagramerstraße Station 1,"Wagramer Straße 19, 1220, Wien",16.420811,48.235075,VIE,other,3
IZD Tower Garage Wagramerstraße Station 1,"Wagramer Straße 19, 1220, Wien",16.420811,48.235075,VIE,other,3
IZD Tower Garage Wagramerstraße Station 2,"Wagramer Straße 19, 1220, Wien",16.420811,48.235075,VIE,type2,11
IZD Tower Garage Wagramerstraße Station 2,"Wagramer Straße 19, 1220, Wien",16.420811,48.235075,VIE,type2,11
IZD Tower Garage Wagramerstraße Station 2,"Wagramer Straße 19, 1220, Wien",16.420811,48.235075,VIE,other,3
IZD Tower Garage Wagramerstraße Station 2,"Wagramer Straße 19, 1220, Wien",16.420811,48.235075,VIE,other,3
IZD Tower Garage Wagramerstraße Station 3,"Wagramer Straße 19, 1220, Wien",16.420811,48.235075,VIE,type2,11
IZD Tower Garage Wagramerstraße Station 3,"Wagramer Straße 19, 1220, Wien",16.420811,48.235075,VIE,type2,11
IZD Tower Garage Wagramerstraße Station 3,"Wagramer Straße 19, 1220, Wien",16.420811,48.235075,VIE,other,3
IZD Tower Garage Wagramerstraße Station 3,"Wagramer Straße 19, 1220, Wien",16.420811,48.235075,VIE,other,3
APCOA Garage DC Tower,"Donau-City-Straße 7, 1220, Wien",16.412892,48.23185,VIE,type2,11
APCOA Garage DC Tower,"Donau-City-Straße 7, 1220, Wien",16.412892,48.23185,VIE,type2,11
APCOA Garage DC Tower,"Donau-City-Straße 7, 1220, Wien",16.412892,48.23185,VIE,type2,3
APCOA Garage DC Tower,"Donau-City-Straße 7, 1220, Wien",16.412892,48.23185,VIE,type2,3
APCOA Garage DC Tower,"Donau-City-Straße 7, 1220, Wien",16.412892,48.23185,VIE,type2,3
APCOA Garage DC Tower,"Donau-City-Straße 7, 1220, Wien",16.412892,48.23185,VIE,type2,3
APCOA Garage DC Tower,"Donau-City-Straße 7, 1220, Wien",16.412892,48.23185,VIE,other,3
APCOA Garage DC Tower,"Donau-City-Straße 7, 1220, Wien",16.412892,48.23185,VIE,other,3
APCOA Garage DC Tower,"Donau-City-Straße 7, 1220, Wien",16.412892,48.23185,VIE,other,3
APCOA Garage DC Tower,"Donau-City-Straße 7, 1220, Wien",16.412892,48.23185,VIE,other,3
APCOA Garage DC Tower,"Donau-City-Straße 7, 1220, Wien",16.412892,48.23185,VIE,other,3
Goldbeck Garage Sonnenallee Station 2,"Sonnenallee 26, 1220, Wien",16.503636,48.224493,VIE,type2,11
Goldbeck Garage Sonnenallee Station 2,"Sonnenallee 26, 1220, Wien",16.503636,48.224493,VIE,type2,11
Goldbeck Garage Sonnenallee Station 1,"Sonnenallee 26, 1220, Wien",16.503636,48.224493,VIE,type2,11
Goldbeck Garage Sonnenallee Station 1,"Sonnenallee 26, 1220, Wien",16.503636,48.224493,VIE,type2,11
Am Spitz,"Am Spitz vor 9, 1210, Wien",16.396971,48.257463,VNA,type2,11
Am Spitz,"Am Spitz vor 9, 1210, Wien",16.396971,48.257463,VNA,type2,11
Fultonstraße,"Fultonstraße vor 31/4, 1210, Wien",16.413665,48.252815,VNA,type2,11
Fultonstraße,"Fultonstraße vor 31/4, 1210, Wien",16.413665,48.252815,VNA,type2,11
Stammersdorf,"Stammersdorfer Straße vor 137, 1210, Wien",16.421041,48.298708,VNA,type2,11
Stammersdorf,"Stammersdorfer Straße vor 137, 1210, Wien",16.421041,48.298708,VNA,type2,11
Brünner Straße vor 75,"Brünner Straße vor 75, 1210, Wien",16.405566,48.271321,VNA,type2,11
Brünner Straße vor 75,"Brünner Straße vor 75, 1210, Wien",16.405566,48.271321,VNA,type2,11
Jedleseer Straße,"Jedleseer Straße 74, 1210, Wien",16.388156,48.261144,VNA,type2,11
Jedleseer Straße,"Jedleseer Straße 74, 1210, Wien",16.388156,48.261144,VNA,type2,11
Traisengasse,"Traisengasse vor 2, 1200, Wien",16.383676,48.233648,VNA,type2,11
Traisengasse,"Traisengasse vor 2, 1200, Wien",16.383676,48.233648,VNA,type2,11
Friedrich-Engels-Platz,"Vorgartenstraße vor 29, 1200, Wien",16.380084,48.243093,VNA,type2,11
Friedrich-Engels-Platz,"Vorgartenstraße vor 29, 1200, Wien",16.380084,48.243093,VNA,type2,11
Brigittaplatz,"Raffaelgasse ggü. 16, 1200, Wien",16.371674,48.233127,VNA,type2,11
Brigittaplatz,"Raffaelgasse ggü. 16, 1200, Wien",16.371674,48.233127,VNA,type2,11
Karajangasse,"Karajangasse vor 2, 1200, Wien",16.372864,48.228799,VNA,type2,11
Karajangasse,"Karajangasse vor 2, 1200, Wien",16.372864,48.228799,VNA,type2,11
Gredlerstraße,"Gredlerstraße vor 2-4, 1020, Wien",16.378045,48.213514,VNA,type2,11
Gredlerstraße,"Gredlerstraße vor 2-4, 1020, Wien",16.378045,48.213514,VNA,type2,11
Praterstern,"Franzensbrückenstraße vor 8, 1020, Wien",16.390729,48.216558,VNA,type2,11
Praterstern,"Franzensbrückenstraße vor 8, 1020, Wien",16.390729,48.216558,VNA,type2,11
Karmelitermarkt,"Krummbaumgasse ggü. 14, 1020, Wien",16.377322,48.216937,VNA,type2,11
Karmelitermarkt,"Krummbaumgasse ggü. 14, 1020, Wien",16.377322,48.216937,VNA,type2,11
Leopold-Moses-Gasse vor 1,"Leopold-Moses-Gasse vor 1, 1020, Wien",16.396823,48.221854,VNA,type2,11
Leopold-Moses-Gasse vor 1,"Leopold-Moses-Gasse vor 1, 1020, Wien",16.396823,48.221854,VNA,type2,11
Sonnenallee,"Maria-Tusch-Straße ggü. 21, 1220, Wien",16.502783,48.225277,VNA,type2,11
Sonnenallee,"Maria-Tusch-Straße ggü. 21, 1220, Wien",16.502783,48.225277,VNA,type2,11
Johann-Ströck-Gasse,"Industriestraße ggü. 59, 1220, Wien",16.440004,48.22809,VNA,type2,11
Johann-Ströck-Gasse,"Industriestraße ggü. 59, 1220, Wien",16.440004,48.22809,VNA,type2,11
Albert Schultz Eishalle,"Attemsgasse vor 2, 1220, Wien",16.434174,48.246186,VNA,type2,11
Albert Schultz Eishalle,"Attemsgasse vor 2, 1220, Wien",16.434174,48.246186,VNA,type2,11
Stadlau,"Fahngasse vor 2, 1220, Wien",16.450003,48.218461,VNA,type2,11
Stadlau,"Fahngasse vor 2, 1220, Wien",16.450003,48.218461,VNA,type2,11
Morzinplatz,"Morzinplatz vor 4, 1010, Wien",16.374367,48.213068,VNA,type2,11
Morzinplatz,"Morzinplatz vor 4, 1010, Wien",16.374367,48.213068,VNA,type2,11
Donaupark,"Arbeiterstrandbadstraße vor 130, 1220, Wien",16.423745,48.237935,VNA,type2,11
Donaupark,"Arbeiterstrandbadstraße vor 130, 1220, Wien",16.423745,48.237935,VNA,type2,11
Gerasdorf Kirchengasse 2,"Kirchengasse 2, 2201, Gerasdorf bei Wien",16.470894,48.295038,VIE,type2,11
Gerasdorf Kirchengasse 2,"Kirchengasse 2, 2201, Gerasdorf bei Wien",16.470894,48.295038,VIE,type2,11
Gerasdorf Kirchengasse 2,"Kirchengasse 2, 2201, Gerasdorf bei Wien",16.470894,48.295038,VIE,other,3
Gerasdorf Scheunenstraße,"Scheunenviertel ggü. 5, 2201, Gerasdorf bei Wien",16.471721,48.295627,VIE,type2,11
Gerasdorf Scheunenstraße,"Scheunenviertel ggü. 5, 2201, Gerasdorf bei Wien",16.471721,48.295627,VIE,type2,11
Gerasdorf Scheunenstraße,"Scheunenviertel ggü. 5, 2201, Gerasdorf bei Wien",16.471721,48.295627,VIE,other,3
BOE P+R Donaustadtbrücke Am Kaisermühlendamm Station 1,"Am Kaisermühlendamm 113b, 1220, Wien",16.441106,48.212652,VIE,type2,3
BOE P+R Donaustadtbrücke Am Kaisermühlendamm Station 1,"Am Kaisermühlendamm 113b, 1220, Wien",16.441106,48.212652,VIE,type2,3
BOE P+R Donaustadtbrücke Am Kaisermühlendamm Station 1,"Am Kaisermühlendamm 113b, 1220, Wien",16.441106,48.212652,VIE,type2,11
BOE P+R Donaustadtbrücke Am Kaisermühlendamm Station 2,"Am Kaisermühlendamm 113b, 1220, Wien",16.441106,48.212652,VIE,type2,3
BOE P+R Donaustadtbrücke Am Kaisermühlendamm Station 2,"Am Kaisermühlendamm 113b, 1220, Wien",16.441106,48.212652,VIE,type2,3
BOE P+R Donaustadtbrücke Am Kaisermühlendamm Station 2,"Am Kaisermühlendamm 113b, 1220, Wien",16.441106,48.212652,VIE,type2,11
BOE P+R Donaustadtbrücke Am Kaisermühlendamm Station 3,"Am Kaisermühlendamm 113b, 1220, Wien",16.441106,48.212652,VIE,type2,3
BOE P+R Donaustadtbrücke Am Kaisermühlendamm Station 3,"Am Kaisermühlendamm 113b, 1220, Wien",16.441106,48.212652,VIE,type2,3
BOE P+R Donaustadtbrücke Am Kaisermühlendamm Station 3,"Am Kaisermühlendamm 113b, 1220, Wien",16.441106,48.212652,VIE,type2,11
BOE P+R Aderklaaer Straße Sandauergasse Station 1,"Sandauergasse 7, 1210, Wien",16.452617,48.265094,VIE,type2,11
BOE P+R Aderklaaer Straße Sandauergasse Station 1,"Sandauergasse 7, 1210, Wien",16.452617,48.265094,VIE,other,3
P&R Aderklaaer Straße Sandauergasse Station 2,"Sandauergasse 7, 1210, Wien",16.452617,48.265094,VIE,type2,3
P&R Aderklaaer Straße Sandauergasse Station 2,"Sandauergasse 7, 1210, Wien",16.452617,48.265094,VIE,type2,3
P&R Aderklaaer Straße Sandauergasse Station 2,"Sandauergasse 7, 1210, Wien",16.452617,48.265094,VIE,type2,11
P&R Aderklaaer Straße Sandauergasse Station 3,"Sandauergasse 7, 1210, Wien",16.452617,48.265094,VIE,type2,3
P&R Aderklaaer Straße Sandauergasse Station 3,"Sandauergasse 7, 1210, Wien",16.452617,48.265094,VIE,type2,3
P&R Aderklaaer Straße Sandauergasse Station 3,"Sandauergasse 7, 1210, Wien",16.452617,48.265094,VIE,type2,11
P&R Aderklaaer Straße Sandauergasse Station 4,"Sandauergasse 7, 1210, Wien",16.452617,48.265094,VIE,type2,3
P&R Aderklaaer Straße Sandauergasse Station 4,"Sandauergasse 7, 1210, Wien",16.452617,48.265094,VIE,type2,3
P&R Aderklaaer Straße Sandauergasse Station 4,"Sandauergasse 7, 1210, Wien",16.452617,48.265094,VIE,type2,11
Lorenz-Müller-Gasse,"Lorenz-Müller-Gasse 5, 1200, Wien",16.370532,48.24351,VNA,type2,11
Lorenz-Müller-Gasse,"Lorenz-Müller-Gasse 5, 1200, Wien",16.370532,48.24351,VNA,type2,11
DZ Donauplex Parkhaus 4,"Wagramer Straße 79, 1220, Wien",16.433826,48.241787,VIE,type2,22
DZ Donauplex Parkhaus 4,"Wagramer Straße 79, 1220, Wien",16.433826,48.241787,VIE,type2,22
DZ Donauplex Parkhaus 4,"Wagramer Straße 79, 1220, Wien",16.433826,48.241787,VIE,type2,22
DZ Donauplex Parkhaus 4,"Wagramer Straße 79, 1220, Wien",16.433826,48.241787,VIE,type2,22
DZ Donauplex Parkhaus 4,"Wagramer Straße 79, 1220, Wien",16.433826,48.241787,VIE,type2,22
DZ Donauplex Parkhaus 4,"Wagramer Straße 79, 1220, Wien",16.433826,48.241787,VIE,type2,22
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,22
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,22
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,22
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,22
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,22
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,22
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,11
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,11
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,11
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,11
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,11
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,11
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,11
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,11
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,11
DZ Donauzentrum Parkhaus 1,"Wintzingerodestraße 10, 1220, Wien",16.438366,48.242985,VIE,type2,11
Löwengasse,"Löwengasse 1, 1030, Wien",16.389266,48.212213,VNA,type2,11
Löwengasse,"Löwengasse 1, 1030, Wien",16.389266,48.212213,VNA,type2,11
Buwog Nordbahnhof II,"Vorgartenstraße 106, 1020, Wien",16.394772,48.229929,VIE,type2,22
Ausstellungsstraße,"Ausstellungsstraße 11, 1020, Wien",16.398808,48.217958,VNA,type2,11
Ausstellungsstraße,"Ausstellungsstraße 11, 1020, Wien",16.398808,48.217958,VNA,type2,11
Böcklinstraße Station 1,"Böcklinstraße 15, 1020, Wien",16.397809,48.210342,VNA,type2,11
Böcklinstraße Station 1,"Böcklinstraße 15, 1020, Wien",16.397809,48.210342,VNA,type2,11
Ilgplatz,"Ilgplatz 2, 1020, Wien",16.404734,48.219428,VNA,type2,11
Ilgplatz,"Ilgplatz 2, 1020, Wien",16.404734,48.219428,VNA,type2,11
Klanggasse,"Klanggasse 7, 1020, Wien",16.38197,48.222626,VNA,type2,11
Klanggasse,"Klanggasse 7, 1020, Wien",16.38197,48.222626,VNA,type2,11
Lessinggasse,"Lessinggasse 23, 1020, Wien",16.385541,48.223502,VNA,type2,11
Lessinggasse,"Lessinggasse 23, 1020, Wien",16.385541,48.223502,VNA,type2,11
Malzgasse,"Malzgasse ggü. 2, 1020, Wien",16.374223,48.219697,VNA,type2,11
Malzgasse,"Malzgasse ggü. 2, 1020, Wien",16.374223,48.219697,VNA,type2,11
Taborstraße,"Taborstraße 82-88, 1020, Wien",16.384321,48.22565,VNA,type2,11
Taborstraße,"Taborstraße 82-88, 1020, Wien",16.384321,48.22565,VNA,type2,11
